id, name, sizeX, sizeY, sizeZ, strainX, strainY, NX, NY, elecX, elecY, elecZ, XY_fig, XZ_fig, data_file
1227,thick14voltage-4xsub3.92ysub3.88,40,40,40.8,3.92,3.88,14,14,0,0,-4,./XY_fig/XY_thick14voltage-4xsub3.92ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-4xsub3.92ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick14voltage-4xsub3.92ysub3.88-20000-compress8.npz
1228,thick14voltage-4xsub3.92ysub3.92,40,40,40.8,3.92,3.92,14,14,0,0,-4,./XY_fig/XY_thick14voltage-4xsub3.92ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-4xsub3.92ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick14voltage-4xsub3.92ysub3.92-20000-compress8.npz
1229,thick14voltage-4xsub3.96ysub3.8,40,40,40.8,3.96,3.8,14,14,0,0,-4,./XY_fig/XY_thick14voltage-4xsub3.96ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-4xsub3.96ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage-4xsub3.96ysub3.8-20000-compress8.npz
1230,thick14voltage-4xsub3.96ysub3.84,40,40,40.8,3.96,3.84,14,14,0,0,-4,./XY_fig/XY_thick14voltage-4xsub3.96ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-4xsub3.96ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick14voltage-4xsub3.96ysub3.84-20000-compress8.npz
1231,thick14voltage-4xsub3.96ysub3.88,40,40,40.8,3.96,3.88,14,14,0,0,-4,./XY_fig/XY_thick14voltage-4xsub3.96ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-4xsub3.96ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick14voltage-4xsub3.96ysub3.88-20000-compress8.npz
1232,thick14voltage-4xsub3.96ysub3.92,40,40,40.8,3.96,3.92,14,14,0,0,-4,./XY_fig/XY_thick14voltage-4xsub3.96ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-4xsub3.96ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick14voltage-4xsub3.96ysub3.92-20000-compress8.npz
1233,thick14voltage-4xsub3.96ysub3.96,40,40,40.8,3.96,3.96,14,14,0,0,-4,./XY_fig/XY_thick14voltage-4xsub3.96ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-4xsub3.96ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick14voltage-4xsub3.96ysub3.96-20000-compress8.npz
1234,thick14voltage-4xsub4.0ysub3.8,40,40,40.8,4.0,3.8,14,14,0,0,-4,./XY_fig/XY_thick14voltage-4xsub4.0ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-4xsub4.0ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage-4xsub4.0ysub3.8-20000-compress8.npz
1235,thick14voltage-4xsub4.0ysub3.84,40,40,40.8,4.0,3.84,14,14,0,0,-4,./XY_fig/XY_thick14voltage-4xsub4.0ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-4xsub4.0ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick14voltage-4xsub4.0ysub3.84-20000-compress8.npz
1236,thick14voltage-4xsub4.0ysub3.88,40,40,40.8,4.0,3.88,14,14,0,0,-4,./XY_fig/XY_thick14voltage-4xsub4.0ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-4xsub4.0ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick14voltage-4xsub4.0ysub3.88-20000-compress8.npz
1237,thick14voltage-4xsub4.0ysub3.92,40,40,40.8,4.0,3.92,14,14,0,0,-4,./XY_fig/XY_thick14voltage-4xsub4.0ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-4xsub4.0ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick14voltage-4xsub4.0ysub3.92-20000-compress8.npz
1238,thick14voltage-4xsub4.0ysub3.96,40,40,40.8,4.0,3.96,14,14,0,0,-4,./XY_fig/XY_thick14voltage-4xsub4.0ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-4xsub4.0ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick14voltage-4xsub4.0ysub3.96-20000-compress8.npz
1239,thick14voltage-4xsub4.0ysub4.0,40,40,40.8,4.0,4.0,14,14,0,0,-4,./XY_fig/XY_thick14voltage-4xsub4.0ysub4.0-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-4xsub4.0ysub4.0-20000.dat.jpg,./XYZ/XYZ_thick14voltage-4xsub4.0ysub4.0-20000-compress8.npz
1240,thick14voltage-2xsub3.8ysub3.8,40,40,40.8,3.8,3.8,14,14,0,0,-2,./XY_fig/XY_thick14voltage-2xsub3.8ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-2xsub3.8ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage-2xsub3.8ysub3.8-20000-compress8.npz
1241,thick14voltage-2xsub3.84ysub3.8,40,40,40.8,3.84,3.8,14,14,0,0,-2,./XY_fig/XY_thick14voltage-2xsub3.84ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-2xsub3.84ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage-2xsub3.84ysub3.8-20000-compress8.npz
1242,thick14voltage-2xsub3.84ysub3.84,40,40,40.8,3.84,3.84,14,14,0,0,-2,./XY_fig/XY_thick14voltage-2xsub3.84ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-2xsub3.84ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick14voltage-2xsub3.84ysub3.84-20000-compress8.npz
1243,thick14voltage-2xsub3.88ysub3.8,40,40,40.8,3.88,3.8,14,14,0,0,-2,./XY_fig/XY_thick14voltage-2xsub3.88ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-2xsub3.88ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage-2xsub3.88ysub3.8-20000-compress8.npz
1244,thick14voltage-2xsub3.88ysub3.84,40,40,40.8,3.88,3.84,14,14,0,0,-2,./XY_fig/XY_thick14voltage-2xsub3.88ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-2xsub3.88ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick14voltage-2xsub3.88ysub3.84-20000-compress8.npz
1245,thick14voltage-2xsub3.88ysub3.88,40,40,40.8,3.88,3.88,14,14,0,0,-2,./XY_fig/XY_thick14voltage-2xsub3.88ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-2xsub3.88ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick14voltage-2xsub3.88ysub3.88-20000-compress8.npz
1246,thick14voltage-2xsub3.92ysub3.8,40,40,40.8,3.92,3.8,14,14,0,0,-2,./XY_fig/XY_thick14voltage-2xsub3.92ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-2xsub3.92ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage-2xsub3.92ysub3.8-20000-compress8.npz
1247,thick14voltage-2xsub3.92ysub3.84,40,40,40.8,3.92,3.84,14,14,0,0,-2,./XY_fig/XY_thick14voltage-2xsub3.92ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-2xsub3.92ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick14voltage-2xsub3.92ysub3.84-20000-compress8.npz
1248,thick14voltage-2xsub3.92ysub3.88,40,40,40.8,3.92,3.88,14,14,0,0,-2,./XY_fig/XY_thick14voltage-2xsub3.92ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-2xsub3.92ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick14voltage-2xsub3.92ysub3.88-20000-compress8.npz
1249,thick14voltage-2xsub3.92ysub3.92,40,40,40.8,3.92,3.92,14,14,0,0,-2,./XY_fig/XY_thick14voltage-2xsub3.92ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-2xsub3.92ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick14voltage-2xsub3.92ysub3.92-20000-compress8.npz
1250,thick14voltage-2xsub3.96ysub3.8,40,40,40.8,3.96,3.8,14,14,0,0,-2,./XY_fig/XY_thick14voltage-2xsub3.96ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-2xsub3.96ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage-2xsub3.96ysub3.8-20000-compress8.npz
1251,thick14voltage-2xsub3.96ysub3.84,40,40,40.8,3.96,3.84,14,14,0,0,-2,./XY_fig/XY_thick14voltage-2xsub3.96ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-2xsub3.96ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick14voltage-2xsub3.96ysub3.84-20000-compress8.npz
1252,thick14voltage-2xsub3.96ysub3.88,40,40,40.8,3.96,3.88,14,14,0,0,-2,./XY_fig/XY_thick14voltage-2xsub3.96ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-2xsub3.96ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick14voltage-2xsub3.96ysub3.88-20000-compress8.npz
1253,thick14voltage-2xsub3.96ysub3.92,40,40,40.8,3.96,3.92,14,14,0,0,-2,./XY_fig/XY_thick14voltage-2xsub3.96ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-2xsub3.96ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick14voltage-2xsub3.96ysub3.92-20000-compress8.npz
1254,thick14voltage-2xsub3.96ysub3.96,40,40,40.8,3.96,3.96,14,14,0,0,-2,./XY_fig/XY_thick14voltage-2xsub3.96ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-2xsub3.96ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick14voltage-2xsub3.96ysub3.96-20000-compress8.npz
1255,thick14voltage-2xsub4.0ysub3.8,40,40,40.8,4.0,3.8,14,14,0,0,-2,./XY_fig/XY_thick14voltage-2xsub4.0ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-2xsub4.0ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage-2xsub4.0ysub3.8-20000-compress8.npz
1256,thick14voltage-2xsub4.0ysub3.84,40,40,40.8,4.0,3.84,14,14,0,0,-2,./XY_fig/XY_thick14voltage-2xsub4.0ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-2xsub4.0ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick14voltage-2xsub4.0ysub3.84-20000-compress8.npz
1257,thick14voltage-2xsub4.0ysub3.88,40,40,40.8,4.0,3.88,14,14,0,0,-2,./XY_fig/XY_thick14voltage-2xsub4.0ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-2xsub4.0ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick14voltage-2xsub4.0ysub3.88-20000-compress8.npz
1258,thick14voltage-2xsub4.0ysub3.92,40,40,40.8,4.0,3.92,14,14,0,0,-2,./XY_fig/XY_thick14voltage-2xsub4.0ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-2xsub4.0ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick14voltage-2xsub4.0ysub3.92-20000-compress8.npz
1259,thick14voltage-2xsub4.0ysub3.96,40,40,40.8,4.0,3.96,14,14,0,0,-2,./XY_fig/XY_thick14voltage-2xsub4.0ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-2xsub4.0ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick14voltage-2xsub4.0ysub3.96-20000-compress8.npz
1260,thick14voltage-2xsub4.0ysub4.0,40,40,40.8,4.0,4.0,14,14,0,0,-2,./XY_fig/XY_thick14voltage-2xsub4.0ysub4.0-20000.dat.jpg,./XZ_fig/XZ_thick14voltage-2xsub4.0ysub4.0-20000.dat.jpg,./XYZ/XYZ_thick14voltage-2xsub4.0ysub4.0-20000-compress8.npz
1261,thick14voltage0xsub3.8ysub3.8,40,40,40.8,3.8,3.8,14,14,0,0,0,./XY_fig/XY_thick14voltage0xsub3.8ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage0xsub3.8ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage0xsub3.8ysub3.8-20000-compress8.npz
1262,thick14voltage0xsub3.84ysub3.8,40,40,40.8,3.84,3.8,14,14,0,0,0,./XY_fig/XY_thick14voltage0xsub3.84ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage0xsub3.84ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage0xsub3.84ysub3.8-20000-compress8.npz
1263,thick14voltage0xsub3.84ysub3.84,40,40,40.8,3.84,3.84,14,14,0,0,0,./XY_fig/XY_thick14voltage0xsub3.84ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick14voltage0xsub3.84ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick14voltage0xsub3.84ysub3.84-20000-compress8.npz
1264,thick14voltage0xsub3.88ysub3.8,40,40,40.8,3.88,3.8,14,14,0,0,0,./XY_fig/XY_thick14voltage0xsub3.88ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage0xsub3.88ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage0xsub3.88ysub3.8-20000-compress8.npz
1265,thick14voltage0xsub3.88ysub3.84,40,40,40.8,3.88,3.84,14,14,0,0,0,./XY_fig/XY_thick14voltage0xsub3.88ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick14voltage0xsub3.88ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick14voltage0xsub3.88ysub3.84-20000-compress8.npz
1266,thick14voltage0xsub3.88ysub3.88,40,40,40.8,3.88,3.88,14,14,0,0,0,./XY_fig/XY_thick14voltage0xsub3.88ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick14voltage0xsub3.88ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick14voltage0xsub3.88ysub3.88-20000-compress8.npz
1267,thick14voltage0xsub3.92ysub3.8,40,40,40.8,3.92,3.8,14,14,0,0,0,./XY_fig/XY_thick14voltage0xsub3.92ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage0xsub3.92ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage0xsub3.92ysub3.8-20000-compress8.npz
1268,thick14voltage0xsub3.92ysub3.84,40,40,40.8,3.92,3.84,14,14,0,0,0,./XY_fig/XY_thick14voltage0xsub3.92ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick14voltage0xsub3.92ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick14voltage0xsub3.92ysub3.84-20000-compress8.npz
1269,thick14voltage0xsub3.92ysub3.88,40,40,40.8,3.92,3.88,14,14,0,0,0,./XY_fig/XY_thick14voltage0xsub3.92ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick14voltage0xsub3.92ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick14voltage0xsub3.92ysub3.88-20000-compress8.npz
1270,thick14voltage0xsub3.92ysub3.92,40,40,40.8,3.92,3.92,14,14,0,0,0,./XY_fig/XY_thick14voltage0xsub3.92ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick14voltage0xsub3.92ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick14voltage0xsub3.92ysub3.92-20000-compress8.npz
1271,thick14voltage0xsub3.96ysub3.8,40,40,40.8,3.96,3.8,14,14,0,0,0,./XY_fig/XY_thick14voltage0xsub3.96ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage0xsub3.96ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage0xsub3.96ysub3.8-20000-compress8.npz
1272,thick14voltage0xsub3.96ysub3.84,40,40,40.8,3.96,3.84,14,14,0,0,0,./XY_fig/XY_thick14voltage0xsub3.96ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick14voltage0xsub3.96ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick14voltage0xsub3.96ysub3.84-20000-compress8.npz
1273,thick14voltage0xsub3.96ysub3.88,40,40,40.8,3.96,3.88,14,14,0,0,0,./XY_fig/XY_thick14voltage0xsub3.96ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick14voltage0xsub3.96ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick14voltage0xsub3.96ysub3.88-20000-compress8.npz
1274,thick14voltage0xsub3.96ysub3.92,40,40,40.8,3.96,3.92,14,14,0,0,0,./XY_fig/XY_thick14voltage0xsub3.96ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick14voltage0xsub3.96ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick14voltage0xsub3.96ysub3.92-20000-compress8.npz
1275,thick14voltage0xsub3.96ysub3.96,40,40,40.8,3.96,3.96,14,14,0,0,0,./XY_fig/XY_thick14voltage0xsub3.96ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick14voltage0xsub3.96ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick14voltage0xsub3.96ysub3.96-20000-compress8.npz
1276,thick14voltage0xsub4.0ysub3.8,40,40,40.8,4.0,3.8,14,14,0,0,0,./XY_fig/XY_thick14voltage0xsub4.0ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage0xsub4.0ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage0xsub4.0ysub3.8-20000-compress8.npz
1277,thick14voltage0xsub4.0ysub3.84,40,40,40.8,4.0,3.84,14,14,0,0,0,./XY_fig/XY_thick14voltage0xsub4.0ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick14voltage0xsub4.0ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick14voltage0xsub4.0ysub3.84-20000-compress8.npz
1278,thick14voltage0xsub4.0ysub3.88,40,40,40.8,4.0,3.88,14,14,0,0,0,./XY_fig/XY_thick14voltage0xsub4.0ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick14voltage0xsub4.0ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick14voltage0xsub4.0ysub3.88-20000-compress8.npz
1279,thick14voltage0xsub4.0ysub3.92,40,40,40.8,4.0,3.92,14,14,0,0,0,./XY_fig/XY_thick14voltage0xsub4.0ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick14voltage0xsub4.0ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick14voltage0xsub4.0ysub3.92-20000-compress8.npz
1280,thick14voltage0xsub4.0ysub3.96,40,40,40.8,4.0,3.96,14,14,0,0,0,./XY_fig/XY_thick14voltage0xsub4.0ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick14voltage0xsub4.0ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick14voltage0xsub4.0ysub3.96-20000-compress8.npz
1281,thick14voltage0xsub4.0ysub4.0,40,40,40.8,4.0,4.0,14,14,0,0,0,./XY_fig/XY_thick14voltage0xsub4.0ysub4.0-20000.dat.jpg,./XZ_fig/XZ_thick14voltage0xsub4.0ysub4.0-20000.dat.jpg,./XYZ/XYZ_thick14voltage0xsub4.0ysub4.0-20000-compress8.npz
1282,thick14voltage2xsub3.8ysub3.8,40,40,40.8,3.8,3.8,14,14,0,0,2,./XY_fig/XY_thick14voltage2xsub3.8ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage2xsub3.8ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage2xsub3.8ysub3.8-20000-compress8.npz
1283,thick14voltage2xsub3.84ysub3.8,40,40,40.8,3.84,3.8,14,14,0,0,2,./XY_fig/XY_thick14voltage2xsub3.84ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage2xsub3.84ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage2xsub3.84ysub3.8-20000-compress8.npz
1284,thick14voltage2xsub3.84ysub3.84,40,40,40.8,3.84,3.84,14,14,0,0,2,./XY_fig/XY_thick14voltage2xsub3.84ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick14voltage2xsub3.84ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick14voltage2xsub3.84ysub3.84-20000-compress8.npz
1285,thick14voltage2xsub3.88ysub3.8,40,40,40.8,3.88,3.8,14,14,0,0,2,./XY_fig/XY_thick14voltage2xsub3.88ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage2xsub3.88ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage2xsub3.88ysub3.8-20000-compress8.npz
1286,thick14voltage2xsub3.88ysub3.84,40,40,40.8,3.88,3.84,14,14,0,0,2,./XY_fig/XY_thick14voltage2xsub3.88ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick14voltage2xsub3.88ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick14voltage2xsub3.88ysub3.84-20000-compress8.npz
1287,thick14voltage2xsub3.88ysub3.88,40,40,40.8,3.88,3.88,14,14,0,0,2,./XY_fig/XY_thick14voltage2xsub3.88ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick14voltage2xsub3.88ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick14voltage2xsub3.88ysub3.88-20000-compress8.npz
1288,thick14voltage2xsub3.92ysub3.8,40,40,40.8,3.92,3.8,14,14,0,0,2,./XY_fig/XY_thick14voltage2xsub3.92ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage2xsub3.92ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage2xsub3.92ysub3.8-20000-compress8.npz
1289,thick14voltage2xsub3.92ysub3.84,40,40,40.8,3.92,3.84,14,14,0,0,2,./XY_fig/XY_thick14voltage2xsub3.92ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick14voltage2xsub3.92ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick14voltage2xsub3.92ysub3.84-20000-compress8.npz
1290,thick14voltage2xsub3.92ysub3.88,40,40,40.8,3.92,3.88,14,14,0,0,2,./XY_fig/XY_thick14voltage2xsub3.92ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick14voltage2xsub3.92ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick14voltage2xsub3.92ysub3.88-20000-compress8.npz
1291,thick14voltage2xsub3.92ysub3.92,40,40,40.8,3.92,3.92,14,14,0,0,2,./XY_fig/XY_thick14voltage2xsub3.92ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick14voltage2xsub3.92ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick14voltage2xsub3.92ysub3.92-20000-compress8.npz
1292,thick14voltage2xsub3.96ysub3.8,40,40,40.8,3.96,3.8,14,14,0,0,2,./XY_fig/XY_thick14voltage2xsub3.96ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage2xsub3.96ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage2xsub3.96ysub3.8-20000-compress8.npz
1293,thick14voltage2xsub3.96ysub3.84,40,40,40.8,3.96,3.84,14,14,0,0,2,./XY_fig/XY_thick14voltage2xsub3.96ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick14voltage2xsub3.96ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick14voltage2xsub3.96ysub3.84-20000-compress8.npz
1294,thick14voltage2xsub3.96ysub3.88,40,40,40.8,3.96,3.88,14,14,0,0,2,./XY_fig/XY_thick14voltage2xsub3.96ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick14voltage2xsub3.96ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick14voltage2xsub3.96ysub3.88-20000-compress8.npz
1295,thick14voltage2xsub3.96ysub3.92,40,40,40.8,3.96,3.92,14,14,0,0,2,./XY_fig/XY_thick14voltage2xsub3.96ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick14voltage2xsub3.96ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick14voltage2xsub3.96ysub3.92-20000-compress8.npz
1296,thick14voltage2xsub3.96ysub3.96,40,40,40.8,3.96,3.96,14,14,0,0,2,./XY_fig/XY_thick14voltage2xsub3.96ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick14voltage2xsub3.96ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick14voltage2xsub3.96ysub3.96-20000-compress8.npz
1297,thick14voltage2xsub4.0ysub3.8,40,40,40.8,4.0,3.8,14,14,0,0,2,./XY_fig/XY_thick14voltage2xsub4.0ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage2xsub4.0ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage2xsub4.0ysub3.8-20000-compress8.npz
1298,thick14voltage2xsub4.0ysub3.84,40,40,40.8,4.0,3.84,14,14,0,0,2,./XY_fig/XY_thick14voltage2xsub4.0ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick14voltage2xsub4.0ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick14voltage2xsub4.0ysub3.84-20000-compress8.npz
1299,thick14voltage2xsub4.0ysub3.88,40,40,40.8,4.0,3.88,14,14,0,0,2,./XY_fig/XY_thick14voltage2xsub4.0ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick14voltage2xsub4.0ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick14voltage2xsub4.0ysub3.88-20000-compress8.npz
1300,thick14voltage2xsub4.0ysub3.92,40,40,40.8,4.0,3.92,14,14,0,0,2,./XY_fig/XY_thick14voltage2xsub4.0ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick14voltage2xsub4.0ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick14voltage2xsub4.0ysub3.92-20000-compress8.npz
1301,thick14voltage2xsub4.0ysub3.96,40,40,40.8,4.0,3.96,14,14,0,0,2,./XY_fig/XY_thick14voltage2xsub4.0ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick14voltage2xsub4.0ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick14voltage2xsub4.0ysub3.96-20000-compress8.npz
1302,thick14voltage2xsub4.0ysub4.0,40,40,40.8,4.0,4.0,14,14,0,0,2,./XY_fig/XY_thick14voltage2xsub4.0ysub4.0-20000.dat.jpg,./XZ_fig/XZ_thick14voltage2xsub4.0ysub4.0-20000.dat.jpg,./XYZ/XYZ_thick14voltage2xsub4.0ysub4.0-20000-compress8.npz
1303,thick14voltage4xsub3.8ysub3.8,40,40,40.8,3.8,3.8,14,14,0,0,4,./XY_fig/XY_thick14voltage4xsub3.8ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage4xsub3.8ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage4xsub3.8ysub3.8-20000-compress8.npz
1304,thick14voltage4xsub3.84ysub3.8,40,40,40.8,3.84,3.8,14,14,0,0,4,./XY_fig/XY_thick14voltage4xsub3.84ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage4xsub3.84ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage4xsub3.84ysub3.8-20000-compress8.npz
1305,thick14voltage4xsub3.84ysub3.84,40,40,40.8,3.84,3.84,14,14,0,0,4,./XY_fig/XY_thick14voltage4xsub3.84ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick14voltage4xsub3.84ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick14voltage4xsub3.84ysub3.84-20000-compress8.npz
1306,thick14voltage4xsub3.88ysub3.8,40,40,40.8,3.88,3.8,14,14,0,0,4,./XY_fig/XY_thick14voltage4xsub3.88ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick14voltage4xsub3.88ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick14voltage4xsub3.88ysub3.8-20000-compress8.npz
